Linux 4.13.16-041316-generic (pl1) 	12/14/2017 	_x86_64_	(24 CPU)

03:35:46 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:35:47 PM     0       224    0.00    0.98    0.00    0.98     0  kworker/0:1
03:35:47 PM     0       559    0.00    0.98    0.00    0.98    23  kworker/23:2
03:35:47 PM     0      1687    0.98    0.00    0.00    0.98    18  dockerd
03:35:47 PM  1001      2678    0.98    0.00    0.00    0.98    21  tmux
03:35:47 PM     0      2890    0.00    0.98    0.00    0.98     8  kworker/8:0
03:35:47 PM  1001      7513    0.98    0.00    0.00    0.98    23  pidstat

03:35:47 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:35:48 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
03:35:48 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
03:35:48 PM     0       547    1.00    0.00    0.00    1.00    11  systemd-journal
03:35:48 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
03:35:48 PM     0       792    0.00    1.00    0.00    1.00    21  kworker/21:2
03:35:48 PM 64045      1600    1.00    0.00    0.00    1.00    21  ceph-mon
03:35:48 PM  1001      2680    0.00    1.00    0.00    1.00     8  bash
03:35:48 PM  1001      5974    1.00    0.00    0.00    1.00     9  vim
03:35:48 PM  1001      7513    1.00    0.00    0.00    1.00    23  pidstat
03:35:48 PM     0      7517    1.00   11.00    0.00   12.00     0  fio

03:35:48 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:35:49 PM     0        18    0.00    1.00    0.00    1.00     1  kworker/1:0
03:35:49 PM     0        24    0.00    1.00    0.00    1.00     2  kworker/2:0
03:35:49 PM     0        25    0.00    4.00    0.00    4.00     2  kworker/2:0H
03:35:49 PM     0        30    0.00    1.00    0.00    1.00     3  kworker/3:0
03:35:49 PM     0        36    0.00    2.00    0.00    2.00     4  kworker/4:0
03:35:49 PM     0        42    0.00    2.00    0.00    2.00     5  kworker/5:0
03:35:49 PM     0       127    0.00    1.00    0.00    1.00    19  kworker/19:0
03:35:49 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
03:35:49 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:35:49 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
03:35:49 PM     0       559    0.00    1.00    0.00    1.00    23  kworker/23:2
03:35:49 PM     0       792    0.00    1.00    0.00    1.00    21  kworker/21:2
03:35:49 PM     0      2180    0.00    4.00    0.00    4.00     1  kworker/1:1H
03:35:49 PM     0      2182    0.00    4.00    0.00    4.00     3  kworker/3:1H
03:35:49 PM     0      2183    0.00    4.00    0.00    4.00     4  kworker/4:1H
03:35:49 PM     0      2184    0.00    4.00    0.00    4.00     5  kworker/5:1H
03:35:49 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
03:35:49 PM  1001      7513    0.00    2.00    0.00    2.00    23  pidstat
03:35:49 PM     0      7517  172.00  137.00    0.00  309.00     0  fio

03:35:49 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:35:50 PM     0        18    0.00    2.00    0.00    2.00     1  kworker/1:0
03:35:50 PM     0        24    0.00    2.00    0.00    2.00     2  kworker/2:0
03:35:50 PM     0        25    0.00    7.00    0.00    7.00     2  kworker/2:0H
03:35:50 PM     0        30    0.00    2.00    0.00    2.00     3  kworker/3:0
03:35:50 PM     0        36    0.00    3.00    0.00    3.00     4  kworker/4:0
03:35:50 PM     0        42    0.00    2.00    0.00    2.00     5  kworker/5:0
03:35:50 PM     0       224    0.00    2.00    0.00    2.00     0  kworker/0:1
03:35:50 PM     0       391    0.00    2.00    0.00    2.00     0  kworker/0:1H
03:35:50 PM 64045      1629    1.00    0.00    0.00    1.00    21  ceph-mgr
03:35:50 PM     0      2106    0.00    1.00    0.00    1.00    23  containerd
03:35:50 PM     0      2180    0.00    7.00    0.00    7.00     1  kworker/1:1H
03:35:50 PM     0      2182    0.00    7.00    0.00    7.00     3  kworker/3:1H
03:35:50 PM     0      2183    0.00    9.00    0.00    9.00     4  kworker/4:1H
03:35:50 PM     0      2184    0.00    8.00    0.00    8.00     5  kworker/5:1H
03:35:50 PM  1001      2678    1.00    0.00    0.00    1.00    21  tmux
03:35:50 PM  1001      7513    1.00    0.00    0.00    1.00    23  pidstat
03:35:50 PM     0      7517  115.00  255.00    0.00  370.00     0  fio

03:35:50 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:35:51 PM     0        18    0.00    3.00    0.00    3.00     1  kworker/1:0
03:35:51 PM     0        24    0.00    3.00    0.00    3.00     2  kworker/2:0
03:35:51 PM     0        25    0.00    7.00    0.00    7.00     2  kworker/2:0H
03:35:51 PM     0        30    0.00    3.00    0.00    3.00     3  kworker/3:0
03:35:51 PM     0        36    0.00    2.00    0.00    2.00     4  kworker/4:0
03:35:51 PM     0        42    0.00    2.00    0.00    2.00     5  kworker/5:0
03:35:51 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
03:35:51 PM     0       224    0.00    3.00    0.00    3.00     0  kworker/0:1
03:35:51 PM     0      1687    0.00    1.00    0.00    1.00    18  dockerd
03:35:51 PM     0      2106    1.00    0.00    0.00    1.00    23  containerd
03:35:51 PM     0      2180    0.00    9.00    0.00    9.00     1  kworker/1:1H
03:35:51 PM     0      2182    0.00    7.00    0.00    7.00     3  kworker/3:1H
03:35:51 PM     0      2183    0.00    9.00    0.00    9.00     4  kworker/4:1H
03:35:51 PM     0      2184    0.00    9.00    0.00    9.00     5  kworker/5:1H
03:35:51 PM     0      6950    0.00    1.00    0.00    1.00    20  kworker/u130:2
03:35:51 PM  1001      7513    1.00    1.00    0.00    2.00    23  pidstat
03:35:51 PM     0      7517  106.00  260.00    0.00  366.00     0  fio

03:35:51 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:35:52 PM     0        18    0.00    2.00    0.00    2.00     1  kworker/1:0
03:35:52 PM     0        24    0.00    2.00    0.00    2.00     2  kworker/2:0
03:35:52 PM     0        25    0.00    8.00    0.00    8.00     2  kworker/2:0H
03:35:52 PM     0        30    0.00    3.00    0.00    3.00     3  kworker/3:0
03:35:52 PM     0        36    0.00    3.00    0.00    3.00     4  kworker/4:0
03:35:52 PM     0        42    0.00    3.00    0.00    3.00     5  kworker/5:0
03:35:52 PM     0       224    0.00    2.00    0.00    2.00     0  kworker/0:1
03:35:52 PM     0      2180    0.00    8.00    0.00    8.00     1  kworker/1:1H
03:35:52 PM     0      2182    0.00    8.00    0.00    8.00     3  kworker/3:1H
03:35:52 PM     0      2183    0.00    9.00    0.00    9.00     4  kworker/4:1H
03:35:52 PM     0      2184    0.00    9.00    0.00    9.00     5  kworker/5:1H
03:35:52 PM  1001      5974    2.00    0.00    0.00    2.00     9  vim
03:35:52 PM  1001      7511    0.00    1.00    0.00    1.00     7  mpstat
03:35:52 PM  1001      7513    1.00    1.00    0.00    2.00    23  pidstat
03:35:52 PM     0      7517  116.00  249.00    0.00  365.00     0  fio

03:35:52 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:35:53 PM     0        18    0.00    2.00    0.00    2.00     1  kworker/1:0
03:35:53 PM     0        24    0.00    2.00    0.00    2.00     2  kworker/2:0
03:35:53 PM     0        25    0.00    7.00    0.00    7.00     2  kworker/2:0H
03:35:53 PM     0        30    0.00    2.00    0.00    2.00     3  kworker/3:0
03:35:53 PM     0        36    0.00    2.00    0.00    2.00     4  kworker/4:0
03:35:53 PM     0        42    0.00    2.00    0.00    2.00     5  kworker/5:0
03:35:53 PM     0       224    0.00    2.00    0.00    2.00     0  kworker/0:1
03:35:53 PM     0       792    0.00    1.00    0.00    1.00    21  kworker/21:2
03:35:53 PM     0      2180    0.00    8.00    0.00    8.00     1  kworker/1:1H
03:35:53 PM     0      2182    0.00    7.00    0.00    7.00     3  kworker/3:1H
03:35:53 PM     0      2183    0.00    9.00    0.00    9.00     4  kworker/4:1H
03:35:53 PM     0      2184    0.00   10.00    0.00   10.00     5  kworker/5:1H
03:35:53 PM  1001      2678    0.00    1.00    0.00    1.00    21  tmux
