Linux 4.13.16-041316-generic (pl1) 	12/14/2017 	_x86_64_	(24 CPU)

03:41:18 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:41:19 PM 64045      1629    0.00    0.99    0.00    0.99    21  ceph-mgr
03:41:19 PM  1001      2678    0.99    0.00    0.00    0.99     9  tmux
03:41:19 PM  1001      7942    0.99    0.00    0.00    0.99    23  pidstat

03:41:19 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:41:20 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
03:41:20 PM     0      1687    1.00    0.00    0.00    1.00    18  dockerd
03:41:20 PM  1001      7942    1.00    1.00    0.00    2.00    23  pidstat

03:41:20 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:41:21 PM     0      1728    0.00    1.00    0.00    1.00     6  kworker/6:2
03:41:21 PM  1001      2678    0.00    1.00    0.00    1.00     9  tmux
03:41:21 PM  1001      2680    0.00    1.00    0.00    1.00    22  bash
03:41:21 PM     0      2890    0.00    1.00    0.00    1.00     8  kworker/8:0
03:41:21 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
03:41:21 PM  1001      7942    0.00    1.00    0.00    1.00    23  pidstat
03:41:21 PM     0      7944    0.00    1.00    0.00    1.00     6  sudo
03:41:21 PM     0      7946    2.00   19.00    0.00   21.00     0  fio

03:41:21 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:41:22 PM     0        24    0.00    1.00    0.00    1.00     2  kworker/2:0
03:41:22 PM     0        30    0.00    1.00    0.00    1.00     3  kworker/3:0
03:41:22 PM     0       127    0.00    2.00    0.00    2.00    19  kworker/19:0
03:41:22 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
03:41:22 PM     0       176    0.00    2.00    0.00    2.00    11  kworker/11:1
03:41:22 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:41:22 PM     0       556    0.00    2.00    0.00    2.00    10  kworker/10:2
03:41:22 PM     0       559    0.00    1.00    0.00    1.00    23  kworker/23:2
03:41:22 PM     0       749    0.00    1.00    0.00    1.00    22  kworker/22:2
03:41:22 PM 64045      1600    1.00    0.00    0.00    1.00    21  ceph-mon
03:41:22 PM     0      2106    1.00    0.00    0.00    1.00    23  containerd
03:41:22 PM     0      2180    0.00    4.00    0.00    4.00     1  kworker/1:1H
03:41:22 PM     0      2182    0.00    4.00    0.00    4.00     3  kworker/3:1H
03:41:22 PM  1001      2567    0.00    1.00    0.00    1.00     9  sshd
03:41:22 PM  1001      2678    1.00    0.00    0.00    1.00     8  tmux
03:41:22 PM     0      3004    0.00    1.00    0.00    1.00     9  kworker/9:1
03:41:22 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
03:41:22 PM  1001      7942    1.00    0.00    0.00    1.00    23  pidstat
03:41:22 PM     0      7946  153.00  141.00    0.00  294.00     2  fio

03:41:22 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:41:23 PM     0        24    0.00    3.00    0.00    3.00     2  kworker/2:0
03:41:23 PM     0       556    0.00    2.00    0.00    2.00    10  kworker/10:2
03:41:23 PM     0       559    0.00    2.00    0.00    2.00    23  kworker/23:2
03:41:23 PM     0      2180    0.00    5.00    0.00    5.00     1  kworker/1:1H
03:41:23 PM     0      2182    0.00    5.00    0.00    5.00     3  kworker/3:1H
03:41:23 PM     0      2890    0.00    2.00    0.00    2.00     8  kworker/8:0
03:41:23 PM  1001      7940    0.00    1.00    0.00    1.00    10  mpstat
03:41:23 PM  1001      7942    0.00    2.00    0.00    2.00    23  pidstat
03:41:23 PM     0      7946   74.00  208.00    0.00  282.00     2  fio

03:41:23 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:41:24 PM     0        24    0.00    2.00    0.00    2.00     2  kworker/2:0
03:41:24 PM     0       156    0.00    2.00    0.00    2.00     7  kworker/7:1
03:41:24 PM     0       556    0.00    3.00    0.00    3.00    10  kworker/10:2
03:41:24 PM     0       559    0.00    2.00    0.00    2.00    23  kworker/23:2
03:41:24 PM     0      1728    0.00    1.00    0.00    1.00     6  kworker/6:2
03:41:24 PM     0      2180    0.00    5.00    0.00    5.00     1  kworker/1:1H
03:41:24 PM     0      2182    0.00    5.00    0.00    5.00     3  kworker/3:1H
03:41:24 PM     0      2890    0.00    2.00    0.00    2.00     8  kworker/8:0
03:41:24 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
03:41:24 PM  1001      5974    2.00    0.00    0.00    2.00    19  vim
03:41:24 PM  1001      7942    0.00    1.00    0.00    1.00    23  pidstat
03:41:24 PM     0      7946   78.00  205.00    0.00  283.00     2  fio

03:41:24 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:41:25 PM     0        18    0.00    1.00    0.00    1.00     1  kworker/1:0
03:41:25 PM     0        24    0.00    2.00    0.00    2.00     2  kworker/2:0
03:41:25 PM     0       156    0.00    2.00    0.00    2.00     7  kworker/7:1
03:41:25 PM     0       486    0.00    1.00    0.00    1.00     0  jbd2/sda1-8
03:41:25 PM     0       556    0.00    4.00    0.00    4.00    10  kworker/10:2
03:41:25 PM     0       559    0.00    2.00    0.00    2.00    23  kworker/23:2
03:41:25 PM 64045      1629    1.00    0.00    0.00    1.00    21  ceph-mgr
03:41:25 PM     0      2180    0.00    5.00    0.00    5.00     1  kworker/1:1H
03:41:25 PM     0      2182    0.00    5.00    0.00    5.00     3  kworker/3:1H
03:41:25 PM     0      2890    0.00    3.00    0.00    3.00     8  kworker/8:0
03:41:25 PM  1001      7942    1.00    1.00    0.00    2.00    23  pidstat
03:41:25 PM     0      7946   85.00  190.00    0.00  275.00     2  fio

03:41:25 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:41:26 PM     0        24    0.00    2.00    0.00    2.00     2  kworker/2:0
03:41:26 PM     0        30    0.00    1.00    0.00    1.00     3  kworker/3:0
03:41:26 PM     0       156    0.00    3.00    0.00    3.00     7  kworker/7:1
03:41:26 PM     0       556    0.00    4.00    0.00    4.00    10  kworker/10:2
03:41:26 PM     0       559    0.00    2.00    0.00    2.00    23  kworker/23:2
03:41:26 PM     0      2180    0.00    6.00    0.00    6.00     1  kworker/1:1H
03:41:26 PM     0      2182    0.00    5.00    0.00    5.00     3  kworker/3:1H
