Linux 4.13.16-041316-generic (pl1) 	12/14/2017 	_x86_64_	(24 CPU)

03:49:52 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:49:57 PM     0      2185    0.00    1.00    0.00    1.00    13  kworker/13:1H
03:49:57 PM     0      2186    0.00    1.00    0.00    1.00    12  kworker/12:1H
03:49:57 PM     0      2190    0.00    1.00    0.00    1.00    17  kworker/17:1H
03:49:57 PM     0      2890    0.00    2.00    0.00    2.00     8  kworker/8:0
03:49:57 PM     0      3004    0.00    2.00    0.00    2.00     9  kworker/9:1
03:49:57 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
03:49:57 PM  1001      8269    0.00    1.00    0.00    1.00    10  mpstat
03:49:57 PM  1001      8271    1.00    1.00    0.00    2.00    19  pidstat
03:49:57 PM     0      8275   20.00   88.00    0.00  108.00    12  fio

03:49:57 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:49:58 PM     0         9    0.00    1.00    0.00    1.00     0  rcu_sched
03:49:58 PM     0        18    0.00    2.00    0.00    2.00     1  kworker/1:0
03:49:58 PM     0        30    0.00    1.00    0.00    1.00     3  kworker/3:0
03:49:58 PM     0       126    1.00    0.00    0.00    1.00    19  ksoftirqd/19
03:49:58 PM     0       127    0.00    1.00    0.00    1.00    19  kworker/19:0
03:49:58 PM     0       133    0.00    2.00    0.00    2.00    20  kworker/20:0
03:49:58 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
03:49:58 PM     0       176    0.00    2.00    0.00    2.00    11  kworker/11:1
03:49:58 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:49:58 PM     0       226    0.00    2.00    0.00    2.00    12  kworker/12:1
03:49:58 PM     0       489    0.00    1.00    0.00    1.00    19  kworker/19:1H
03:49:58 PM     0       505    0.00    1.00    0.00    1.00    10  kworker/10:1H
03:49:58 PM     0       521    0.00    1.00    0.00    1.00    22  kworker/22:1H
03:49:58 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
03:49:58 PM     0       559    0.00    2.00    0.00    2.00    23  kworker/23:2
03:49:58 PM     0       749    0.00    2.00    0.00    2.00    22  kworker/22:2
03:49:58 PM     0       792    0.00    2.00    0.00    2.00    21  kworker/21:2
03:49:58 PM 64045      1600    1.00    0.00    0.00    1.00    21  ceph-mon
03:49:58 PM     0      1687    4.00    3.00    0.00    7.00    18  dockerd
03:49:58 PM     0      1728    0.00    1.00    0.00    1.00     6  kworker/6:2
03:49:58 PM  1001      2678    1.00    0.00    0.00    1.00    21  tmux
03:49:58 PM     0      2890    0.00    2.00    0.00    2.00     8  kworker/8:0
03:49:58 PM     0      3004    0.00    1.00    0.00    1.00     9  kworker/9:1
03:49:58 PM  1001      5974    1.00    0.00    0.00    1.00     7  vim
03:49:58 PM  1001      8271    1.00    0.00    0.00    1.00    19  pidstat
03:49:58 PM     0      8275   27.00  199.00    0.00  226.00    12  fio

03:49:58 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:49:59 PM     0       127    0.00    2.00    0.00    2.00    19  kworker/19:0
03:49:59 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
03:49:59 PM     0       226    0.00    3.00    0.00    3.00    12  kworker/12:1
03:49:59 PM     0       499    0.00    1.00    0.00    1.00    11  kworker/11:1H
03:49:59 PM     0       556    0.00    2.00    0.00    2.00    10  kworker/10:2
03:49:59 PM     0       792    0.00    3.00    0.00    3.00    21  kworker/21:2
03:49:59 PM     0      1687    0.00    1.00    0.00    1.00    18  dockerd
03:49:59 PM     0      2106    1.00    0.00    0.00    1.00    23  containerd
03:49:59 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
03:49:59 PM  1001      8271    1.00    1.00    0.00    2.00    19  pidstat
03:49:59 PM     0      8275   17.00  584.00    0.00  601.00    12  fio

03:49:59 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:50:00 PM     0       104    0.00    1.00    0.00    1.00    15  kworker/15:0H
03:50:00 PM     0       127    0.00    2.00    0.00    2.00    19  kworker/19:0
03:50:00 PM     0       133    0.00    2.00    0.00    2.00    20  kworker/20:0
03:50:00 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
03:50:00 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
03:50:00 PM     0       226    0.00    1.00    0.00    1.00    12  kworker/12:1
03:50:00 PM     0       529    0.00    1.00    0.00    1.00     9  kworker/9:1H
03:50:00 PM     0       536    0.00    1.00    0.00    1.00    23  kworker/23:1H
03:50:00 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
03:50:00 PM     0       559    0.00    2.00    0.00    2.00    23  kworker/23:2
03:50:00 PM     0       562    0.00    1.00    0.00    1.00    18  kworker/18:1H
03:50:00 PM     0       749    0.00    2.00    0.00    2.00    22  kworker/22:2
03:50:00 PM     0       792    0.00    2.00    0.00    2.00    21  kworker/21:2
03:50:00 PM 64045      1629    0.00    1.00    0.00    1.00    21  ceph-mgr
03:50:00 PM     0      1728    0.00    1.00    0.00    1.00     6  kworker/6:2
03:50:00 PM     0      2187    0.00    1.00    0.00    1.00    14  kworker/14:1H
03:50:00 PM     0      2189    0.00    1.00    0.00    1.00    16  kworker/16:1H
03:50:00 PM  1001      2678    1.00    0.00    0.00    1.00    21  tmux
03:50:00 PM     0      2890    0.00    1.00    0.00    1.00     8  kworker/8:0
03:50:00 PM     0      3004    0.00    1.00    0.00    1.00     9  kworker/9:1
03:50:00 PM  1001      8271    1.00    1.00    0.00    2.00    19  pidstat

03:50:00 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:50:01 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
03:50:01 PM  1001      8271    1.00    1.00    0.00    2.00    19  pidstat

03:50:01 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:50:02 PM     0       792    0.00    1.00    0.00    1.00    21  kworker/21:2
03:50:02 PM 64045      1629    1.00    0.00    0.00    1.00    21  ceph-mgr
03:50:02 PM     0      1713    0.00    1.00    0.00    1.00    18  iscsid
03:50:02 PM  1001      2678    1.00    0.00    0.00    1.00    21  tmux
03:50:02 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
03:50:02 PM  1001      8271    0.00    1.00    0.00    1.00    19  pidstat
