Linux 4.13.16-041316-generic (pl1) 	12/14/2017 	_x86_64_	(24 CPU)

03:39:51 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:39:57 PM  1001      5974    2.00    0.00    0.00    2.00    19  vim
03:39:57 PM  1001      7829    1.00    0.00    0.00    1.00    20  mpstat
03:39:57 PM  1001      7831    0.00    1.00    0.00    1.00    22  pidstat
03:39:57 PM     0      7835  131.00  302.00    0.00  433.00     2  fio

03:39:57 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:39:58 PM     0        18    0.00    2.00    0.00    2.00     1  kworker/1:0
03:39:58 PM     0        24    0.00    2.00    0.00    2.00     2  kworker/2:0
03:39:58 PM     0        30    0.00    2.00    0.00    2.00     3  kworker/3:0
03:39:58 PM     0        36    0.00    2.00    0.00    2.00     4  kworker/4:0
03:39:58 PM     0        42    0.00    3.00    0.00    3.00     5  kworker/5:0
03:39:58 PM     0       224    0.00    3.00    0.00    3.00     0  kworker/0:1
03:39:58 PM     0       226    0.00    2.00    0.00    2.00    12  kworker/12:1
03:39:58 PM     0       391    0.00    6.00    0.00    6.00     0  kworker/0:1H
03:39:58 PM     0      1687    0.00    1.00    0.00    1.00    18  dockerd
03:39:58 PM     0      1932    0.00    1.00    0.00    1.00    20  irqbalance
03:39:58 PM     0      2180    0.00    8.00    0.00    8.00     1  kworker/1:1H
03:39:58 PM     0      2182    0.00    8.00    0.00    8.00     3  kworker/3:1H
03:39:58 PM     0      2183    0.00    7.00    0.00    7.00     4  kworker/4:1H
03:39:58 PM     0      2184    0.00    7.00    0.00    7.00     5  kworker/5:1H
03:39:58 PM     0      2186    0.00    8.00    0.00    8.00    12  kworker/12:1H
03:39:58 PM  1001      7831    0.00    2.00    0.00    2.00    22  pidstat
03:39:58 PM     0      7835  137.00  298.00    0.00  435.00     2  fio

03:39:58 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:39:59 PM     0        18    0.00    2.00    0.00    2.00     1  kworker/1:0
03:39:59 PM     0        24    0.00    1.00    0.00    1.00     2  kworker/2:0
03:39:59 PM     0        30    0.00    1.00    0.00    1.00     3  kworker/3:0
03:39:59 PM     0        36    0.00    2.00    0.00    2.00     4  kworker/4:0
03:39:59 PM     0        42    0.00    1.00    0.00    1.00     5  kworker/5:0
03:39:59 PM     0       224    0.00    2.00    0.00    2.00     0  kworker/0:1
03:39:59 PM     0       226    0.00    1.00    0.00    1.00    12  kworker/12:1
03:39:59 PM     0       391    0.00    3.00    0.00    3.00     0  kworker/0:1H
03:39:59 PM     0      1728    0.00    1.00    0.00    1.00     6  kworker/6:2
03:39:59 PM     0      2180    0.00    4.00    0.00    4.00     1  kworker/1:1H
03:39:59 PM     0      2182    0.00    4.00    0.00    4.00     3  kworker/3:1H
03:39:59 PM     0      2183    0.00    5.00    0.00    5.00     4  kworker/4:1H
03:39:59 PM     0      2184    0.00    4.00    0.00    4.00     5  kworker/5:1H
03:39:59 PM     0      2186    0.00    4.00    0.00    4.00    12  kworker/12:1H
03:39:59 PM  1001      2678    1.00    0.00    0.00    1.00     8  tmux
03:39:59 PM  1001      7831    1.00    0.00    0.00    1.00    22  pidstat

03:39:59 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:40:00 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
03:40:00 PM 64045      1600    1.00    0.00    0.00    1.00    21  ceph-mon
03:40:00 PM 64045      1629    1.00    0.00    0.00    1.00    21  ceph-mgr
03:40:00 PM     0      2106    1.00    0.00    0.00    1.00    23  containerd
03:40:00 PM     0      2890    0.00    1.00    0.00    1.00     8  kworker/8:0
03:40:00 PM  1001      7831    0.00    2.00    0.00    2.00    22  pidstat

03:40:00 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:40:01 PM  1001      7831    1.00    1.00    0.00    2.00    22  pidstat

03:40:01 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:40:02 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:40:02 PM     0      1687    1.00    0.00    0.00    1.00    18  dockerd
03:40:02 PM  1001      2678    1.00    0.00    0.00    1.00    18  tmux
03:40:02 PM  1001      7831    0.00    1.00    0.00    1.00    22  pidstat
