Linux 4.13.16-041316-generic (pl1) 	12/14/2017 	_x86_64_	(24 CPU)

02:28:35 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:28:36 PM 64045      1629    0.98    0.00    0.00    0.98    21  ceph-mgr
02:28:36 PM  1001      2678    0.98    0.00    0.00    0.98     7  tmux
02:28:36 PM     0      3257    0.00    0.98    0.00    0.98    18  kworker/18:1
02:28:36 PM  1001      6656    0.00    0.98    0.00    0.98    20  pidstat

02:28:36 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:28:37 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
02:28:37 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
02:28:37 PM     0      1687    0.00    1.00    0.00    1.00    11  dockerd
02:28:37 PM  1001      6656    1.00    0.00    0.00    1.00    20  pidstat

02:28:37 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:28:38 PM     0        18    0.00    1.00    0.00    1.00     1  kworker/1:0
02:28:38 PM     0        30    0.00    1.00    0.00    1.00     3  kworker/3:0
02:28:38 PM     0        36    0.00    1.00    0.00    1.00     4  kworker/4:0
02:28:38 PM     0        42    0.00    1.00    0.00    1.00     5  kworker/5:0
02:28:38 PM     0       127    0.00    1.00    0.00    1.00    19  kworker/19:0
02:28:38 PM     0       133    0.00    1.00    0.00    1.00    20  kworker/20:0
02:28:38 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
02:28:38 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
02:28:38 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
02:28:38 PM     0       559    0.00    1.00    0.00    1.00    23  kworker/23:2
02:28:38 PM     0       749    0.00    1.00    0.00    1.00    22  kworker/22:2
02:28:38 PM     0       792    0.00    1.00    0.00    1.00    21  kworker/21:2
02:28:38 PM 64045      1600    0.00    1.00    0.00    1.00    21  ceph-mon
02:28:38 PM  1001      2678    1.00    0.00    0.00    1.00     7  tmux
02:28:38 PM  1001      2680    0.00    1.00    0.00    1.00     8  bash
02:28:38 PM     0      2890    0.00    1.00    0.00    1.00     8  kworker/8:0
02:28:38 PM     0      3004    0.00    1.00    0.00    1.00     9  kworker/9:1
02:28:38 PM  1001      6656    0.00    1.00    0.00    1.00    20  pidstat
02:28:38 PM     0      6658    0.00    1.00    0.00    1.00    21  sudo
02:28:38 PM     0      6660  145.00   75.00    0.00  220.00     0  fio

02:28:38 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:28:39 PM     0        18    0.00    1.00    0.00    1.00     1  kworker/1:0
02:28:39 PM     0        24    0.00    2.00    0.00    2.00     2  kworker/2:0
02:28:39 PM     0        30    0.00    1.00    0.00    1.00     3  kworker/3:0
02:28:39 PM     0        36    0.00    2.00    0.00    2.00     4  kworker/4:0
02:28:39 PM     0        42    0.00    3.00    0.00    3.00     5  kworker/5:0
02:28:39 PM     0       224    0.00    2.00    0.00    2.00     0  kworker/0:1
02:28:39 PM  1001      6656    1.00    1.00    0.00    2.00    20  pidstat
02:28:39 PM     0      6660  128.00  217.00    0.00  345.00     0  fio

02:28:39 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:28:40 PM     0        18    0.00    1.00    0.00    1.00     1  kworker/1:0
02:28:40 PM     0        24    0.00    1.00    0.00    1.00     2  kworker/2:0
02:28:40 PM     0        30    0.00    1.00    0.00    1.00     3  kworker/3:0
02:28:40 PM     0        36    0.00    2.00    0.00    2.00     4  kworker/4:0
02:28:40 PM     0        42    0.00    2.00    0.00    2.00     5  kworker/5:0
02:28:40 PM     0       224    0.00    2.00    0.00    2.00     0  kworker/0:1
