Linux 4.13.16-041316-generic (pl1) 	12/14/2017 	_x86_64_	(24 CPU)

03:55:04 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:55:05 PM     0         9    0.00    0.98    0.00    0.98     0  rcu_sched
03:55:05 PM     0       106    0.98    0.00    0.00    0.98    16  watchdog/16
03:55:05 PM     0       133    0.00    0.98    0.00    0.98    20  kworker/20:0
03:55:05 PM  1001      2678    0.98    0.00    0.00    0.98    20  tmux
03:55:05 PM     0      3257    0.00    0.98    0.00    0.98    18  kworker/18:1
03:55:05 PM  1001      8502    0.00    0.98    0.00    0.98     7  pidstat

03:55:05 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:55:06 PM  1001      2678    1.00    0.00    0.00    1.00    20  tmux
03:55:06 PM  1001      5974    1.00    0.00    0.00    1.00     8  vim
03:55:06 PM     0      6926    0.00    1.00    0.00    1.00    19  kworker/u130:0
03:55:06 PM  1001      8502    1.00    1.00    0.00    2.00     7  pidstat

03:55:06 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:55:07 PM     0       133    0.00    1.00    0.00    1.00    20  kworker/20:0
03:55:07 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
03:55:07 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
03:55:07 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:55:07 PM     0       547    1.00    0.00    0.00    1.00     8  systemd-journal
03:55:07 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
03:55:07 PM     0       749    0.00    2.00    0.00    2.00    22  kworker/22:2
03:55:07 PM     0       792    0.00    1.00    0.00    1.00    21  kworker/21:2
03:55:07 PM     0      1728    0.00    2.00    0.00    2.00     6  kworker/6:2
03:55:07 PM  1001      2680    0.00    1.00    0.00    1.00     7  bash
03:55:07 PM     0      2890    0.00    1.00    0.00    1.00     8  kworker/8:0
03:55:07 PM     0      3004    0.00    2.00    0.00    2.00     9  kworker/9:1
03:55:07 PM  1001      8502    1.00    1.00    0.00    2.00     7  pidstat
03:55:07 PM     0      8506   91.00   31.00    0.00  122.00     0  fio

03:55:07 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
