Linux 4.13.16-041316-generic (pl1) 	12/14/2017 	_x86_64_	(24 CPU)

03:36:13 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:36:14 PM     0       156    0.00    0.99    0.00    0.99     7  kworker/7:1
03:36:14 PM     0       792    0.00    0.99    0.00    0.99    21  kworker/21:2
03:36:14 PM     0      3257    0.00    0.99    0.00    0.99    18  kworker/18:1
03:36:14 PM  1001      7550    0.99    0.99    0.00    1.98     7  pidstat

03:36:14 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:36:15 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
03:36:15 PM     0       559    0.00    1.00    0.00    1.00    23  kworker/23:2
03:36:15 PM     0       749    0.00    1.00    0.00    1.00    22  kworker/22:2
03:36:15 PM   104      1318    0.00    1.00    0.00    1.00    22  rsyslogd
03:36:15 PM  1001      2678    1.00    0.00    0.00    1.00    21  tmux
03:36:15 PM  1001      2680    1.00    1.00    0.00    2.00     8  bash
03:36:15 PM  1001      5974    1.00    0.00    0.00    1.00     6  vim
03:36:15 PM  1001      7550    1.00    0.00    0.00    1.00     7  pidstat
03:36:15 PM     0      7552    0.00    1.00    0.00    1.00    22  sudo
03:36:15 PM     0      7554    7.00   23.00    0.00   30.00     0  fio

03:36:15 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:36:16 PM     0        18    0.00    2.00    0.00    2.00     1  kworker/1:0
03:36:16 PM     0        24    0.00    2.00    0.00    2.00     2  kworker/2:0
03:36:16 PM     0        25    0.00    6.00    0.00    6.00     2  kworker/2:0H
03:36:16 PM     0        30    0.00    2.00    0.00    2.00     3  kworker/3:0
03:36:16 PM     0        36    0.00    2.00    0.00    2.00     4  kworker/4:0
03:36:16 PM     0        42    0.00    2.00    0.00    2.00     5  kworker/5:0
03:36:16 PM     0       127    0.00    1.00    0.00    1.00    19  kworker/19:0
03:36:16 PM     0       224    0.00    2.00    0.00    2.00     0  kworker/0:1
03:36:16 PM     0       226    0.00    2.00    0.00    2.00    12  kworker/12:1
03:36:16 PM     0       391    0.00    2.00    0.00    2.00     0  kworker/0:1H
03:36:16 PM     0      1687    1.00    0.00    0.00    1.00    18  dockerd
03:36:16 PM     0      1728    0.00    1.00    0.00    1.00     6  kworker/6:2
03:36:16 PM     0      2180    0.00    6.00    0.00    6.00     1  kworker/1:1H
03:36:16 PM     0      2182    0.00    6.00    0.00    6.00     3  kworker/3:1H
03:36:16 PM     0      2183    0.00    6.00    0.00    6.00     4  kworker/4:1H
03:36:16 PM     0      2184    0.00    6.00    0.00    6.00     5  kworker/5:1H
