Linux 4.13.16-041316-generic (pl1) 	12/14/2017 	_x86_64_	(24 CPU)

02:27:43 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:27:44 PM  1001      2678    0.99    0.00    0.00    0.99    11  tmux
02:27:44 PM  1001      6585    0.99    0.00    0.00    0.99    22  pidstat

02:27:44 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:27:45 PM     0       749    0.00    1.00    0.00    1.00    22  kworker/22:2
02:27:45 PM     0      1687    2.00    2.00    0.00    4.00    11  dockerd
02:27:45 PM     0      6480    1.00    0.00    0.00    1.00     0  kworker/u129:0
02:27:45 PM  1001      6585    0.00    1.00    0.00    1.00    22  pidstat

02:27:45 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:27:46 PM     0        18    0.00    1.00    0.00    1.00     1  kworker/1:0
02:27:46 PM     0        24    0.00    1.00    0.00    1.00     2  kworker/2:0
02:27:46 PM     0       127    0.00    1.00    0.00    1.00    19  kworker/19:0
02:27:46 PM     0       156    0.00    2.00    0.00    2.00     7  kworker/7:1
02:27:46 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
02:27:46 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
02:27:46 PM     0       559    0.00    1.00    0.00    1.00    23  kworker/23:2
02:27:46 PM     0       792    0.00    2.00    0.00    2.00    21  kworker/21:2
02:27:46 PM     0      1728    0.00    1.00    0.00    1.00     6  kworker/6:2
02:27:46 PM  1001      2680    0.00    2.00    0.00    2.00     8  bash
02:27:46 PM     0      2890    0.00    1.00    0.00    1.00     8  kworker/8:0
02:27:46 PM     0      3004    0.00    1.00    0.00    1.00     9  kworker/9:1
02:27:46 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
02:27:46 PM  1001      6583    1.00    0.00    0.00    1.00    19  mpstat
02:27:46 PM  1001      6585    1.00    1.00    0.00    2.00    22  pidstat
02:27:46 PM     0      6589  152.00   78.00    0.00  230.00     1  fio

02:27:46 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:27:47 PM     0        18    0.00    2.00    0.00    2.00     1  kworker/1:0
02:27:47 PM     0        24    0.00    1.00    0.00    1.00     2  kworker/2:0
02:27:47 PM     0        30    0.00    1.00    0.00    1.00     3  kworker/3:0
02:27:47 PM     0       127    0.00    1.00    0.00    1.00    19  kworker/19:0
02:27:47 PM     0       176    0.00    3.00    0.00    3.00    11  kworker/11:1
02:27:47 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
02:27:47 PM     0       749    0.00    1.00    0.00    1.00    22  kworker/22:2
02:27:47 PM  1001      2678    1.00    0.00    0.00    1.00    11  tmux
02:27:47 PM     0      3004    0.00    2.00    0.00    2.00     9  kworker/9:1
02:27:47 PM  1001      6585    1.00    0.00    0.00    1.00    22  pidstat
02:27:47 PM     0      6589   96.00  176.00    0.00  272.00     1  fio

02:27:47 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:27:48 PM     0        18    0.00    2.00    0.00    2.00     1  kworker/1:0
02:27:48 PM     0        24    0.00    1.00    0.00    1.00     2  kworker/2:0
02:27:48 PM     0       127    0.00    2.00    0.00    2.00    19  kworker/19:0
02:27:48 PM     0       133    0.00    1.00    0.00    1.00    20  kworker/20:0
02:27:48 PM     0       176    0.00    3.00    0.00    3.00    11  kworker/11:1
02:27:48 PM     0       749    0.00    2.00    0.00    2.00    22  kworker/22:2
02:27:48 PM     0      1687    0.00    1.00    0.00    1.00    11  dockerd
02:27:48 PM     0      3004    0.00    2.00    0.00    2.00     9  kworker/9:1
02:27:48 PM  1001      6585    1.00    1.00    0.00    2.00    22  pidstat
02:27:48 PM     0      6589   88.00  185.00    0.00  273.00     1  fio

02:27:48 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:27:49 PM     0        18    0.00    2.00    0.00    2.00     1  kworker/1:0
02:27:49 PM     0        24    0.00    1.00    0.00    1.00     2  kworker/2:0
02:27:49 PM     0        30    0.00    1.00    0.00    1.00     3  kworker/3:0
02:27:49 PM     0       127    0.00    3.00    0.00    3.00    19  kworker/19:0
02:27:49 PM     0       133    0.00    2.00    0.00    2.00    20  kworker/20:0
02:27:49 PM     0       176    0.00    4.00    0.00    4.00    11  kworker/11:1
02:27:49 PM     0       749    0.00    3.00    0.00    3.00    22  kworker/22:2
02:27:49 PM 64045      1629    1.00    0.00    0.00    1.00    21  ceph-mgr
02:27:49 PM     0      2106    1.00    0.00    0.00    1.00    23  containerd
02:27:49 PM     0      3004    0.00    2.00    0.00    2.00     9  kworker/9:1
02:27:49 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
02:27:49 PM  1001      6585    1.00    0.00    0.00    1.00    22  pidstat
