Linux 4.13.16-041316-generic (pl1) 	12/14/2017 	_x86_64_	(24 CPU)

02:29:01 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:29:07 PM     0        24    0.00    2.00    0.00    2.00     2  kworker/2:0
02:29:07 PM     0        30    0.00    2.00    0.00    2.00     3  kworker/3:0
02:29:07 PM     0        36    0.00    3.00    0.00    3.00     4  kworker/4:0
02:29:07 PM     0        42    0.00    3.00    0.00    3.00     5  kworker/5:0
02:29:07 PM     0       115    0.00    2.00    0.00    2.00    17  kworker/17:0
02:29:07 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
02:29:07 PM     0       559    0.00    1.00    0.00    1.00    23  kworker/23:2
02:29:07 PM  1001      5974    2.00    0.00    0.00    2.00     8  vim
02:29:07 PM  1001      6693    0.00    1.00    0.00    1.00     9  pidstat
02:29:07 PM     0      6697  126.00  224.00    0.00  350.00    17  fio

02:29:07 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:29:08 PM     0        18    0.00    2.00    0.00    2.00     1  kworker/1:0
02:29:08 PM     0        24    0.00    1.00    0.00    1.00     2  kworker/2:0
02:29:08 PM     0        30    0.00    1.00    0.00    1.00     3  kworker/3:0
02:29:08 PM     0        36    0.00    2.00    0.00    2.00     4  kworker/4:0
02:29:08 PM     0        42    0.00    3.00    0.00    3.00     5  kworker/5:0
02:29:08 PM     0       115    0.00    2.00    0.00    2.00    17  kworker/17:0
02:29:08 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
02:29:08 PM  1001      2678    1.00    0.00    0.00    1.00    10  tmux
02:29:08 PM     0      3004    0.00    1.00    0.00    1.00     9  kworker/9:1
02:29:08 PM  1001      6693    0.00    1.00    0.00    1.00     9  pidstat
02:29:08 PM     0      6697  143.00  208.00    0.00  351.00    17  fio

02:29:08 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:29:09 PM     0        18    0.00    1.00    0.00    1.00     1  kworker/1:0
02:29:09 PM     0        24    0.00    1.00    0.00    1.00     2  kworker/2:0
02:29:09 PM     0        30    0.00    2.00    0.00    2.00     3  kworker/3:0
02:29:09 PM     0        36    0.00    2.00    0.00    2.00     4  kworker/4:0
02:29:09 PM     0        42    0.00    1.00    0.00    1.00     5  kworker/5:0
02:29:09 PM     0       115    0.00    2.00    0.00    2.00    17  kworker/17:0
02:29:09 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
02:29:09 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
02:29:09 PM  1001      6693    1.00    1.00    0.00    2.00     9  pidstat

02:29:09 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:29:10 PM     0        42    0.00    1.00    0.00    1.00     5  kworker/5:0
02:29:10 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
02:29:10 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
02:29:10 PM  1001      2567    0.00    1.00    0.00    1.00     8  sshd
02:29:10 PM  1001      2678    1.00    0.00    0.00    1.00    10  tmux
02:29:10 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
02:29:10 PM  1001      6693    1.00    1.00    0.00    2.00     9  pidstat

02:29:10 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:29:11 PM  1001      6693    0.00    1.00    0.00    1.00     9  pidstat

02:29:11 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:29:12 PM     0         9    0.00    1.00    0.00    1.00     0  rcu_sched
02:29:12 PM     0       749    0.00    1.00    0.00    1.00    22  kworker/22:2
02:29:12 PM     0      1687    0.00    1.00    0.00    1.00    11  dockerd
02:29:12 PM     0      2106    1.00    0.00    0.00    1.00    23  containerd
02:29:12 PM     0      2890    0.00    1.00    0.00    1.00     8  kworker/8:0
02:29:12 PM     0      3004    0.00    1.00    0.00    1.00     9  kworker/9:1
02:29:12 PM  1001      6693    0.00    1.00    0.00    1.00     9  pidstat
