Linux 4.13.16-041316-generic (pl1) 	12/14/2017 	_x86_64_	(24 CPU)

03:49:24 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:49:25 PM     0       156    0.00    0.99    0.00    0.99     7  kworker/7:1
03:49:25 PM  1001      2678    0.99    0.00    0.00    0.99     6  tmux
03:49:25 PM  1001      8234    0.99    0.99    0.00    1.98     7  pidstat

03:49:25 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:49:26 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:49:26 PM     0       486    0.00    1.00    0.00    1.00     0  jbd2/sda1-8
03:49:26 PM     0       559    0.00    1.00    0.00    1.00    23  kworker/23:2
03:49:26 PM 64045      1600    1.00    0.00    0.00    1.00    21  ceph-mon
03:49:26 PM  1001      2678    1.00    0.00    0.00    1.00     6  tmux
03:49:26 PM  1001      5974    1.00    0.00    0.00    1.00    23  vim
03:49:26 PM  1001      8234    0.00    1.00    0.00    1.00     7  pidstat

03:49:26 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:49:27 PM     0        36    0.00    1.00    0.00    1.00     4  kworker/4:0
03:49:27 PM     0       115    0.00    1.00    0.00    1.00    17  kworker/17:0
03:49:27 PM     0       133    0.00    3.00    0.00    3.00    20  kworker/20:0
03:49:27 PM     0       556    0.00    3.00    0.00    3.00    10  kworker/10:2
03:49:27 PM     0       749    0.00    1.00    0.00    1.00    22  kworker/22:2
03:49:27 PM     0       792    0.00    2.00    0.00    2.00    21  kworker/21:2
03:49:27 PM     0      1728    0.00    2.00    0.00    2.00     6  kworker/6:2
03:49:27 PM  1001      2680    0.00    2.00    0.00    2.00    23  bash
03:49:27 PM     0      2890    0.00    3.00    0.00    3.00     8  kworker/8:0
03:49:27 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
03:49:27 PM  1001      8234    1.00    0.00    0.00    1.00     7  pidstat
03:49:27 PM     0      8236    0.00    1.00    0.00    1.00    20  sudo
03:49:27 PM     0      8238   94.00  109.00    0.00  203.00    17  fio

03:49:27 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:49:28 PM     0        24    0.00    2.00    0.00    2.00     2  kworker/2:0
03:49:28 PM     0        30    0.00    1.00    0.00    1.00     3  kworker/3:0
03:49:28 PM     0       115    0.00    2.00    0.00    2.00    17  kworker/17:0
03:49:28 PM     0       127    0.00    2.00    0.00    2.00    19  kworker/19:0
03:49:28 PM     0       133    0.00    2.00    0.00    2.00    20  kworker/20:0
03:49:28 PM     0       156    0.00    2.00    0.00    2.00     7  kworker/7:1
03:49:28 PM     0       176    0.00    4.00    0.00    4.00    11  kworker/11:1
03:49:28 PM     0       224    0.00    2.00    0.00    2.00     0  kworker/0:1
03:49:28 PM     0       226    0.00    1.00    0.00    1.00    12  kworker/12:1
03:49:28 PM     0       238    0.00    1.00    0.00    1.00    15  kworker/15:1
03:49:28 PM     0       391    0.00    1.00    0.00    1.00     0  kworker/0:1H
03:49:28 PM     0       505    0.00    1.00    0.00    1.00    10  kworker/10:1H
