Linux 4.13.16-041316-generic (pl1) 	12/14/2017 	_x86_64_	(24 CPU)

03:50:51 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:50:52 PM     0       224    0.00    0.98    0.00    0.98     0  kworker/0:1
03:50:52 PM     0       749    0.00    0.98    0.00    0.98    22  kworker/22:2
03:50:52 PM 64045      1629    0.00    0.98    0.00    0.98    21  ceph-mgr
03:50:52 PM     0      1728    0.00    0.98    0.00    0.98     6  kworker/6:2
03:50:52 PM  1001      2678    0.98    0.00    0.00    0.98     6  tmux
03:50:52 PM  1001      8348    0.98    0.00    0.00    0.98    21  pidstat

03:50:52 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:50:53 PM  1001      2678    1.00    0.00    0.00    1.00     6  tmux
03:50:53 PM  1001      2680    0.00    1.00    0.00    1.00     7  bash
03:50:53 PM     0      3004    0.00    1.00    0.00    1.00     9  kworker/9:1
03:50:53 PM  1001      5974    0.00    1.00    0.00    1.00     8  vim
03:50:53 PM  1001      8348    1.00    1.00    0.00    2.00    21  pidstat
03:50:53 PM     0      8350    0.00    1.00    0.00    1.00    21  sudo
03:50:53 PM     0      8352    0.00    2.00    0.00    2.00     0  fio

03:50:53 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:50:54 PM     0       115    0.00    1.00    0.00    1.00    17  kworker/17:0
03:50:54 PM     0       127    0.00    1.00    0.00    1.00    19  kworker/19:0
03:50:54 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
03:50:54 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
03:50:54 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
03:50:54 PM     0       559    0.00    2.00    0.00    2.00    23  kworker/23:2
03:50:54 PM     0       749    0.00    1.00    0.00    1.00    22  kworker/22:2
03:50:54 PM     0       792    0.00    1.00    0.00    1.00    21  kworker/21:2
03:50:54 PM 64045      1629    1.00    0.00    0.00    1.00    21  ceph-mgr
03:50:54 PM     0      1728    0.00    1.00    0.00    1.00     6  kworker/6:2
03:50:54 PM     0      3004    0.00    1.00    0.00    1.00     9  kworker/9:1
03:50:54 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
03:50:54 PM  1001      8348    0.00    1.00    0.00    1.00    21  pidstat
03:50:54 PM     0      8352  136.00  390.00    0.00  526.00    17  fio

03:50:54 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:50:55 PM     0        97    0.00    1.00    0.00    1.00    14  kworker/14:0
03:50:55 PM     0       115    0.00    2.00    0.00    2.00    17  kworker/17:0
03:50:55 PM     0       133    0.00    1.00    0.00    1.00    20  kworker/20:0
03:50:55 PM     0       176    0.00    2.00    0.00    2.00    11  kworker/11:1
03:50:55 PM     0       536    0.00    1.00    0.00    1.00    23  kworker/23:1H
03:50:55 PM     0       792    0.00    3.00    0.00    3.00    21  kworker/21:2
03:50:55 PM     0      2106    1.00    0.00    0.00    1.00    23  containerd
03:50:55 PM     0      2187    0.00    1.00    0.00    1.00    14  kworker/14:1H
03:50:55 PM  1001      2678    1.00    0.00    0.00    1.00    21  tmux
03:50:55 PM     0      2890    0.00    1.00    0.00    1.00     8  kworker/8:0
03:50:55 PM  1001      8348    1.00    1.00    0.00    2.00    21  pidstat
03:50:55 PM     0      8352   40.00  760.00    0.00  800.00    17  fio

03:50:55 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:50:56 PM     0       104    0.00    1.00    0.00    1.00    15  kworker/15:0H
03:50:56 PM     0       115    0.00    3.00    0.00    3.00    17  kworker/17:0
03:50:56 PM     0       127    0.00    1.00    0.00    1.00    19  kworker/19:0
03:50:56 PM     0       156    0.00    2.00    0.00    2.00     7  kworker/7:1
03:50:56 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
03:50:56 PM     0       505    0.00    1.00    0.00    1.00    10  kworker/10:1H
03:50:56 PM     0       514    0.00    1.00    0.00    1.00    21  kworker/21:1H
03:50:56 PM     0       521    0.00    1.00    0.00    1.00    22  kworker/22:1H
03:50:56 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
03:50:56 PM     0       559    0.00    1.00    0.00    1.00    23  kworker/23:2
03:50:56 PM     0       749    0.00    1.00    0.00    1.00    22  kworker/22:2
03:50:56 PM     0       792    0.00    2.00    0.00    2.00    21  kworker/21:2
03:50:56 PM     0      1687    0.00    1.00    0.00    1.00    18  dockerd
03:50:56 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
03:50:56 PM  1001      8348    1.00    1.00    0.00    2.00    21  pidstat
03:50:56 PM     0      8352   20.00  780.00    0.00  800.00    17  fio

03:50:56 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:50:57 PM     0       115    0.00    2.00    0.00    2.00    17  kworker/17:0
03:50:57 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
03:50:57 PM     0       176    0.00    2.00    0.00    2.00    11  kworker/11:1
