Linux 4.13.16-041316-generic (pl1) 	12/14/2017 	_x86_64_	(24 CPU)

03:38:55 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:38:56 PM     0       176    0.00    0.98    0.00    0.98    11  kworker/11:1
03:38:56 PM     0       559    0.00    0.98    0.00    0.98    23  kworker/23:2
03:38:56 PM 64045      1600    0.98    0.00    0.00    0.98    21  ceph-mon
03:38:56 PM     0      1687    0.98    0.00    0.00    0.98    18  dockerd
03:38:56 PM  1001      2678    0.98    0.00    0.00    0.98    11  tmux
03:38:56 PM  1001      7723    0.00    0.98    0.00    0.98     9  pidstat

03:38:56 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:38:57 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:38:57 PM  1001      2678    1.00    0.00    0.00    1.00    11  tmux
03:38:57 PM  1001      5974    1.00    0.00    0.00    1.00     7  vim
03:38:57 PM     0      6950    0.00    1.00    0.00    1.00    21  kworker/u130:2
03:38:57 PM  1001      7723    1.00    1.00    0.00    2.00     9  pidstat

03:38:57 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:38:58 PM     0       486    0.00    1.00    0.00    1.00     0  jbd2/sda1-8
03:38:58 PM     0       749    0.00    1.00    0.00    1.00    22  kworker/22:2
03:38:58 PM     0       792    0.00    1.00    0.00    1.00    21  kworker/21:2
03:38:58 PM     0      1728    0.00    1.00    0.00    1.00     6  kworker/6:2
03:38:58 PM  1001      2678    0.00    1.00    0.00    1.00    11  tmux
03:38:58 PM  1001      2680    0.00    2.00    0.00    2.00     8  bash
03:38:58 PM     0      2890    0.00    1.00    0.00    1.00     8  kworker/8:0
03:38:58 PM     0      3004    0.00    2.00    0.00    2.00     9  kworker/9:1
03:38:58 PM  1001      7721    0.00    1.00    0.00    1.00    23  mpstat
03:38:58 PM  1001      7723    0.00    1.00    0.00    1.00    11  pidstat
03:38:58 PM     0      7727   78.00   26.00    0.00  104.00    17  fio

03:38:58 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:38:59 PM     0        18    0.00    3.00    0.00    3.00     1  kworker/1:0
03:38:59 PM     0        24    0.00    2.00    0.00    2.00     2  kworker/2:0
03:38:59 PM     0        25    0.00    5.00    0.00    5.00     2  kworker/2:0H
03:38:59 PM     0        30    0.00    2.00    0.00    2.00     3  kworker/3:0
03:38:59 PM     0        36    0.00    2.00    0.00    2.00     4  kworker/4:0
03:38:59 PM     0        42    0.00    3.00    0.00    3.00     5  kworker/5:0
03:38:59 PM     0        91    0.00    2.00    0.00    2.00    13  kworker/13:0
03:38:59 PM     0       115    0.00    2.00    0.00    2.00    17  kworker/17:0
03:38:59 PM     0       224    0.00    2.00    0.00    2.00     0  kworker/0:1
03:38:59 PM     0       226    0.00    2.00    0.00    2.00    12  kworker/12:1
03:38:59 PM     0       391    0.00    7.00    0.00    7.00     0  kworker/0:1H
03:38:59 PM     0      2180    0.00    7.00    0.00    7.00     1  kworker/1:1H
03:38:59 PM     0      2182    0.00    6.00    0.00    6.00     3  kworker/3:1H
03:38:59 PM     0      2183    0.00    6.00    0.00    6.00     4  kworker/4:1H
03:38:59 PM     0      2184    0.00    6.00    0.00    6.00     5  kworker/5:1H
03:38:59 PM     0      2185    0.00    5.00    0.00    5.00    13  kworker/13:1H
03:38:59 PM     0      2186    0.00    6.00    0.00    6.00    12  kworker/12:1H
03:38:59 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
03:38:59 PM  1001      7723    1.00    1.00    0.00    2.00    11  pidstat
03:38:59 PM     0      7727  112.00  238.00    0.00  350.00    17  fio

03:38:59 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:39:00 PM     0         9    0.00    1.00    0.00    1.00     0  rcu_sched
03:39:00 PM     0        18    0.00    3.00    0.00    3.00     1  kworker/1:0
03:39:00 PM     0        24    0.00    3.00    0.00    3.00     2  kworker/2:0
03:39:00 PM     0        25    0.00    6.00    0.00    6.00     2  kworker/2:0H
03:39:00 PM     0        30    0.00    3.00    0.00    3.00     3  kworker/3:0
03:39:00 PM     0        36    0.00    3.00    0.00    3.00     4  kworker/4:0
03:39:00 PM     0        42    0.00    2.00    0.00    2.00     5  kworker/5:0
03:39:00 PM     0        91    0.00    3.00    0.00    3.00    13  kworker/13:0
03:39:00 PM     0       115    0.00    2.00    0.00    2.00    17  kworker/17:0
03:39:00 PM     0       224    0.00    2.00    0.00    2.00     0  kworker/0:1
03:39:00 PM     0       226    0.00    3.00    0.00    3.00    12  kworker/12:1
03:39:00 PM     0       391    0.00    8.00    0.00    8.00     0  kworker/0:1H
03:39:00 PM     0       559    0.00    1.00    0.00    1.00    23  kworker/23:2
03:39:00 PM 64045      1629    0.00    1.00    0.00    1.00    21  ceph-mgr
03:39:00 PM     0      2180    0.00   10.00    0.00   10.00     1  kworker/1:1H
03:39:00 PM     0      2182    0.00    6.00    0.00    6.00     3  kworker/3:1H
03:39:00 PM     0      2183    0.00    7.00    0.00    7.00     4  kworker/4:1H
03:39:00 PM     0      2184    0.00    7.00    0.00    7.00     5  kworker/5:1H
03:39:00 PM     0      2185    0.00    7.00    0.00    7.00    13  kworker/13:1H
03:39:00 PM     0      2186    0.00    8.00    0.00    8.00    12  kworker/12:1H
03:39:00 PM  1001      7723    1.00    0.00    0.00    1.00     7  pidstat
03:39:00 PM     0      7727  170.00  334.00    0.00  504.00    17  fio

03:39:00 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:39:01 PM     0        18    0.00    2.00    0.00    2.00     1  kworker/1:0
03:39:01 PM     0        24    0.00    3.00    0.00    3.00     2  kworker/2:0
03:39:01 PM     0        25    0.00    7.00    0.00    7.00     2  kworker/2:0H
03:39:01 PM     0        30    0.00    2.00    0.00    2.00     3  kworker/3:0
03:39:01 PM     0        36    0.00    3.00    0.00    3.00     4  kworker/4:0
03:39:01 PM     0        42    0.00    3.00    0.00    3.00     5  kworker/5:0
03:39:01 PM     0        91    0.00    3.00    0.00    3.00    13  kworker/13:0
03:39:01 PM     0       115    0.00    2.00    0.00    2.00    17  kworker/17:0
03:39:01 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
03:39:01 PM     0       224    0.00    3.00    0.00    3.00     0  kworker/0:1
03:39:01 PM     0       226    0.00    3.00    0.00    3.00    12  kworker/12:1
03:39:01 PM     0       391    0.00    9.00    0.00    9.00     0  kworker/0:1H
03:39:01 PM     0      1728    0.00    1.00    0.00    1.00     6  kworker/6:2
03:39:01 PM     0      2106    1.00    0.00    0.00    1.00    23  containerd
03:39:01 PM     0      2180    0.00    9.00    0.00    9.00     1  kworker/1:1H
03:39:01 PM     0      2182    0.00    8.00    0.00    8.00     3  kworker/3:1H
03:39:01 PM     0      2183    0.00    7.00    0.00    7.00     4  kworker/4:1H
03:39:01 PM     0      2184    0.00    7.00    0.00    7.00     5  kworker/5:1H
03:39:01 PM     0      2185    0.00    6.00    0.00    6.00    13  kworker/13:1H
03:39:01 PM     0      2186    0.00    7.00    0.00    7.00    12  kworker/12:1H
03:39:01 PM  1001      5974    2.00    0.00    0.00    2.00     7  vim
03:39:01 PM  1001      7723    1.00    1.00    0.00    2.00     7  pidstat
03:39:01 PM     0      7727  157.00  349.00    0.00  506.00    17  fio

03:39:01 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:39:02 PM     0        18    0.00    3.00    0.00    3.00     1  kworker/1:0
03:39:02 PM     0        24    0.00    2.00    0.00    2.00     2  kworker/2:0
03:39:02 PM     0        25    0.00    7.00    0.00    7.00     2  kworker/2:0H
03:39:02 PM     0        30    0.00    3.00    0.00    3.00     3  kworker/3:0
03:39:02 PM     0        36    0.00    2.00    0.00    2.00     4  kworker/4:0
03:39:02 PM     0        42    0.00    2.00    0.00    2.00     5  kworker/5:0
03:39:02 PM     0        91    0.00    2.00    0.00    2.00    13  kworker/13:0
03:39:02 PM     0        97    0.00    1.00    0.00    1.00    14  kworker/14:0
03:39:02 PM     0       115    0.00    2.00    0.00    2.00    17  kworker/17:0
03:39:02 PM     0       127    0.00    1.00    0.00    1.00    19  kworker/19:0
03:39:02 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
03:39:02 PM     0       224    0.00    3.00    0.00    3.00     0  kworker/0:1
03:39:02 PM     0       226    0.00    3.00    0.00    3.00    12  kworker/12:1
03:39:02 PM     0       391    0.00    8.00    0.00    8.00     0  kworker/0:1H
03:39:02 PM     0       559    0.00    1.00    0.00    1.00    23  kworker/23:2
03:39:02 PM     0       792    0.00    1.00    0.00    1.00    21  kworker/21:2
03:39:02 PM     0      1687    0.00    1.00    0.00    1.00    18  dockerd
03:39:02 PM     0      2180    0.00   10.00    0.00   10.00     1  kworker/1:1H
03:39:02 PM     0      2182    0.00    7.00    0.00    7.00     3  kworker/3:1H
03:39:02 PM     0      2183    0.00    7.00    0.00    7.00     4  kworker/4:1H
03:39:02 PM     0      2184    0.00    6.00    0.00    6.00     5  kworker/5:1H
03:39:02 PM     0      2185    0.00    5.00    0.00    5.00    13  kworker/13:1H
03:39:02 PM     0      2186    0.00    7.00    0.00    7.00    12  kworker/12:1H
03:39:02 PM     0      2187    0.00    1.00    0.00    1.00    14  kworker/14:1H
03:39:02 PM  1001      2678    1.00    0.00    0.00    1.00     6  tmux
03:39:02 PM     0      3004    0.00    1.00    0.00    1.00     9  kworker/9:1
03:39:02 PM  1001      7723    1.00    1.00    0.00    2.00     7  pidstat
03:39:02 PM     0      7727  149.00  379.00    0.00  528.00    17  fio

03:39:02 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:39:03 PM     0        18    0.00    3.00    0.00    3.00     1  kworker/1:0
03:39:03 PM     0        24    0.00    3.00    0.00    3.00     2  kworker/2:0
03:39:03 PM     0        25    0.00    6.00    0.00    6.00     2  kworker/2:0H
03:39:03 PM     0        30    0.00    2.00    0.00    2.00     3  kworker/3:0
03:39:03 PM     0        36    0.00    3.00    0.00    3.00     4  kworker/4:0
03:39:03 PM     0        42    0.00    2.00    0.00    2.00     5  kworker/5:0
03:39:03 PM     0        91    0.00    3.00    0.00    3.00    13  kworker/13:0
03:39:03 PM     0       115    0.00    2.00    0.00    2.00    17  kworker/17:0
03:39:03 PM     0       224    0.00    2.00    0.00    2.00     0  kworker/0:1
03:39:03 PM     0       226    0.00    2.00    0.00    2.00    12  kworker/12:1
03:39:03 PM     0       391    0.00    8.00    0.00    8.00     0  kworker/0:1H
03:39:03 PM 64045      1600    0.00    1.00    0.00    1.00    21  ceph-mon
03:39:03 PM     0      2180    0.00    9.00    0.00    9.00     1  kworker/1:1H
03:39:03 PM     0      2182    0.00    7.00    0.00    7.00     3  kworker/3:1H
03:39:03 PM     0      2183    0.00    7.00    0.00    7.00     4  kworker/4:1H
03:39:03 PM     0      2184    0.00    8.00    0.00    8.00     5  kworker/5:1H
03:39:03 PM     0      2185    0.00    6.00    0.00    6.00    13  kworker/13:1H
03:39:03 PM     0      2186    0.00    8.00    0.00    8.00    12  kworker/12:1H
03:39:03 PM  1001      7722    0.00    1.00    0.00    1.00    18  tee
03:39:03 PM  1001      7723    1.00    1.00    0.00    2.00     7  pidstat
03:39:03 PM     0      7727  161.00  346.00    0.00  507.00    17  fio

03:39:03 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:39:04 PM     0        25    0.00    1.00    0.00    1.00     2  kworker/2:0H
03:39:04 PM     0        30    0.00    1.00    0.00    1.00     3  kworker/3:0
03:39:04 PM     0        42    0.00    1.00    0.00    1.00     5  kworker/5:0
03:39:04 PM     0       115    0.00    1.00    0.00    1.00    17  kworker/17:0
03:39:04 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:39:04 PM     0       226    0.00    1.00    0.00    1.00    12  kworker/12:1
03:39:04 PM     0       391    0.00    1.00    0.00    1.00     0  kworker/0:1H
