Linux 4.13.16-041316-generic (pl1) 	12/14/2017 	_x86_64_	(24 CPU)

03:35:18 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:35:19 PM     0       224    0.00    0.98    0.00    0.98     0  kworker/0:1
03:35:19 PM  1001      2678    0.98    0.00    0.00    0.98    21  tmux
03:35:19 PM  1001      7477    0.98    0.00    0.00    0.98    11  pidstat

03:35:19 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:35:20 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
03:35:20 PM     0       559    0.00    1.00    0.00    1.00    23  kworker/23:2
03:35:20 PM 64045      1629    1.00    0.00    0.00    1.00    21  ceph-mgr
03:35:20 PM     0      1687    1.00    0.00    0.00    1.00    18  dockerd
03:35:20 PM     0      1728    0.00    1.00    0.00    1.00     6  kworker/6:2
03:35:20 PM  1001      2680    0.00    1.00    0.00    1.00     8  bash
03:35:20 PM  1001      5974    1.00    0.00    0.00    1.00     9  vim
03:35:20 PM  1001      7477    1.00    1.00    0.00    2.00    11  pidstat
03:35:20 PM     0      7479    0.00    1.00    0.00    1.00    23  sudo
03:35:20 PM  1001      7480    0.00    1.00    0.00    1.00     6  tee
03:35:20 PM     0      7481    1.00   11.00    0.00   12.00     0  fio

03:35:20 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:35:21 PM     0        18    0.00    1.00    0.00    1.00     1  kworker/1:0
03:35:21 PM     0        24    0.00    1.00    0.00    1.00     2  kworker/2:0
03:35:21 PM     0        30    0.00    1.00    0.00    1.00     3  kworker/3:0
03:35:21 PM     0        36    0.00    1.00    0.00    1.00     4  kworker/4:0
03:35:21 PM     0       109    0.00    1.00    0.00    1.00    16  kworker/16:0
03:35:21 PM     0       133    0.00    1.00    0.00    1.00    20  kworker/20:0
03:35:21 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
03:35:21 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:35:21 PM     0       391    0.00    2.00    0.00    2.00     0  kworker/0:1H
03:35:21 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
03:35:21 PM     0       559    0.00    1.00    0.00    1.00    23  kworker/23:2
03:35:21 PM     0       792    0.00    1.00    0.00    1.00    21  kworker/21:2
03:35:21 PM     0      1728    0.00    1.00    0.00    1.00     6  kworker/6:2
03:35:21 PM     0      2180    0.00    2.00    0.00    2.00     1  kworker/1:1H
03:35:21 PM     0      2182    0.00    5.00    0.00    5.00     3  kworker/3:1H
03:35:21 PM     0      2183    0.00    4.00    0.00    4.00     4  kworker/4:1H
03:35:21 PM  1001      2678    1.00    0.00    0.00    1.00    21  tmux
03:35:21 PM     0      3004    0.00    1.00    0.00    1.00     9  kworker/9:1
03:35:21 PM  1001      7477    0.00    1.00    0.00    1.00    11  pidstat
03:35:21 PM     0      7481  175.00  133.00    0.00  308.00     2  fio

03:35:21 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:35:22 PM     0        18    0.00    2.00    0.00    2.00     1  kworker/1:0
03:35:22 PM     0        24    0.00    2.00    0.00    2.00     2  kworker/2:0
03:35:22 PM     0        25    0.00    6.00    0.00    6.00     2  kworker/2:0H
03:35:22 PM     0        30    0.00    2.00    0.00    2.00     3  kworker/3:0
03:35:22 PM     0        36    0.00    3.00    0.00    3.00     4  kworker/4:0
03:35:22 PM     0        42    0.00    1.00    0.00    1.00     5  kworker/5:0
03:35:22 PM     0       224    0.00    2.00    0.00    2.00     0  kworker/0:1
03:35:22 PM     0       391    0.00    1.00    0.00    1.00     0  kworker/0:1H
03:35:22 PM     0      2180    0.00    2.00    0.00    2.00     1  kworker/1:1H
03:35:22 PM     0      2182    0.00   10.00    0.00   10.00     3  kworker/3:1H
03:35:22 PM     0      2183    0.00    3.00    0.00    3.00     4  kworker/4:1H
03:35:22 PM     0      3004    0.00    1.00    0.00    1.00     9  kworker/9:1
03:35:22 PM  1001      7477    0.00    1.00    0.00    1.00    11  pidstat
03:35:22 PM     0      7481  106.00  226.00    0.00  332.00     4  fio

03:35:22 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:35:23 PM     0        18    0.00    2.00    0.00    2.00     1  kworker/1:0
03:35:23 PM     0        24    0.00    2.00    0.00    2.00     2  kworker/2:0
03:35:23 PM     0        25    0.00   10.00    0.00   10.00     2  kworker/2:0H
03:35:23 PM     0        30    0.00    1.00    0.00    1.00     3  kworker/3:0
03:35:23 PM     0        36    0.00    2.00    0.00    2.00     4  kworker/4:0
03:35:23 PM     0        42    0.00    1.00    0.00    1.00     5  kworker/5:0
03:35:23 PM     0       224    0.00    2.00    0.00    2.00     0  kworker/0:1
03:35:23 PM     0       391    0.00    2.00    0.00    2.00     0  kworker/0:1H
03:35:23 PM     0      2180    0.00    2.00    0.00    2.00     1  kworker/1:1H
03:35:23 PM     0      2182    0.00    3.00    0.00    3.00     3  kworker/3:1H
03:35:23 PM     0      2184    0.00    6.00    0.00    6.00     5  kworker/5:1H
03:35:23 PM  1001      7477    2.00    0.00    0.00    2.00    11  pidstat
03:35:23 PM     0      7481   91.00  239.00    0.00  330.00     4  fio

03:35:23 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:35:24 PM     0        18    0.00    2.00    0.00    2.00     1  kworker/1:0
03:35:24 PM     0        24    0.00    2.00    0.00    2.00     2  kworker/2:0
03:35:24 PM     0        25    0.00   10.00    0.00   10.00     2  kworker/2:0H
03:35:24 PM     0        36    0.00    2.00    0.00    2.00     4  kworker/4:0
03:35:24 PM     0        42    0.00    2.00    0.00    2.00     5  kworker/5:0
03:35:24 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:35:24 PM     0       391    0.00    1.00    0.00    1.00     0  kworker/0:1H
03:35:24 PM     0      1687    0.00    1.00    0.00    1.00    18  dockerd
03:35:24 PM     0      2180    0.00    3.00    0.00    3.00     1  kworker/1:1H
03:35:24 PM     0      2184    0.00   10.00    0.00   10.00     5  kworker/5:1H
03:35:24 PM  1001      5974    1.00    0.00    0.00    1.00     9  vim
03:35:24 PM  1001      7477    0.00    1.00    0.00    1.00    11  pidstat
03:35:24 PM     0      7481  106.00  226.00    0.00  332.00     4  fio

03:35:24 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:35:25 PM     0        18    0.00    1.00    0.00    1.00     1  kworker/1:0
03:35:25 PM     0        24    0.00    2.00    0.00    2.00     2  kworker/2:0
03:35:25 PM     0        25    0.00    9.00    0.00    9.00     2  kworker/2:0H
03:35:25 PM     0        36    0.00    2.00    0.00    2.00     4  kworker/4:0
03:35:25 PM     0        42    0.00    2.00    0.00    2.00     5  kworker/5:0
03:35:25 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
03:35:25 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:35:25 PM     0       391    0.00    2.00    0.00    2.00     0  kworker/0:1H
03:35:25 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
03:35:25 PM     0      2180    0.00    2.00    0.00    2.00     1  kworker/1:1H
03:35:25 PM     0      2184    0.00   10.00    0.00   10.00     5  kworker/5:1H
03:35:25 PM  1001      2678    1.00    0.00    0.00    1.00    21  tmux
03:35:25 PM  1001      7477    1.00    1.00    0.00    2.00    11  pidstat
03:35:25 PM     0      7481  104.00  224.00    0.00  328.00     4  fio

03:35:25 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:35:26 PM     0        18    0.00    1.00    0.00    1.00     1  kworker/1:0
03:35:26 PM     0        24    0.00    1.00    0.00    1.00     2  kworker/2:0
03:35:26 PM     0        25    0.00    4.00    0.00    4.00     2  kworker/2:0H
03:35:26 PM     0        36    0.00    1.00    0.00    1.00     4  kworker/4:0
03:35:26 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:35:26 PM     0       391    0.00    1.00    0.00    1.00     0  kworker/0:1H
03:35:26 PM     0       792    0.00    1.00    0.00    1.00    21  kworker/21:2
03:35:26 PM     0      2180    0.00    1.00    0.00    1.00     1  kworker/1:1H
03:35:26 PM     0      2182    0.00    1.00    0.00    1.00     3  kworker/3:1H
03:35:26 PM     0      2184    0.00    3.00    0.00    3.00     5  kworker/5:1H
03:35:26 PM  1001      7475    1.00    0.00    0.00    1.00     9  mpstat
03:35:26 PM  1001      7477    1.00    0.00    0.00    1.00    11  pidstat

03:35:26 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:35:27 PM     0       749    0.00    1.00    0.00    1.00    22  kworker/22:2
03:35:27 PM  1001      2678    1.00    0.00    0.00    1.00    21  tmux
03:35:27 PM  1001      7477    1.00    1.00    0.00    2.00    11  pidstat

03:35:27 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:35:28 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:35:28 PM 64045      1600    0.00    1.00    0.00    1.00    21  ceph-mon
03:35:28 PM 64045      1629    1.00    0.00    0.00    1.00    21  ceph-mgr
03:35:28 PM     0      1932    0.00    1.00    0.00    1.00    20  irqbalance
03:35:28 PM  1001      5974    1.00    0.00    0.00    1.00     9  vim
03:35:28 PM  1001      7477    0.00    1.00    0.00    1.00    11  pidstat
