Linux 4.13.16-041316-generic (pl1) 	12/14/2017 	_x86_64_	(24 CPU)

03:57:00 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:57:01 PM  1001      2678    0.99    0.00    0.00    0.99    22  tmux
03:57:01 PM  1001      8653    0.00    0.99    0.00    0.99     9  pidstat

03:57:01 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:57:02 PM     0       559    0.00    1.00    0.00    1.00    23  kworker/23:2
03:57:02 PM     0      1728    0.00    1.00    0.00    1.00     6  kworker/6:2
03:57:02 PM  1001      2567    1.00    0.00    0.00    1.00     8  sshd
03:57:02 PM  1001      2680    0.00    1.00    0.00    1.00     7  bash
03:57:02 PM     0      8402    0.00    1.00    0.00    1.00    18  kworker/u130:3
03:57:02 PM  1001      8653    1.00    0.00    0.00    1.00     9  pidstat
03:57:02 PM     0      8655    0.00    1.00    0.00    1.00    21  sudo
03:57:02 PM     0      8657    3.00   14.00    0.00   17.00     0  fio

03:57:02 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:57:03 PM     0        18    0.00    1.00    0.00    1.00     1  kworker/1:0
03:57:03 PM     0        24    0.00    1.00    0.00    1.00     2  kworker/2:0
03:57:03 PM     0       127    0.00    1.00    0.00    1.00    19  kworker/19:0
03:57:03 PM     0       133    0.00    1.00    0.00    1.00    20  kworker/20:0
03:57:03 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
03:57:03 PM     0       176    0.00    2.00    0.00    2.00    11  kworker/11:1
03:57:03 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
03:57:03 PM     0       499    0.00    1.00    0.00    1.00    11  kworker/11:1H
03:57:03 PM     0       536    0.00    1.00    0.00    1.00    23  kworker/23:1H
03:57:03 PM     0       556    0.00    2.00    0.00    2.00    10  kworker/10:2
03:57:03 PM     0       559    0.00    2.00    0.00    2.00    23  kworker/23:2
03:57:03 PM     0       749    0.00    3.00    0.00    3.00    22  kworker/22:2
03:57:03 PM     0       792    0.00    2.00    0.00    2.00    21  kworker/21:2
03:57:03 PM     0      1687    0.00    1.00    0.00    1.00    18  dockerd
03:57:03 PM     0      1728    0.00    1.00    0.00    1.00     6  kworker/6:2
03:57:03 PM     0      2890    0.00    1.00    0.00    1.00     8  kworker/8:0
03:57:03 PM     0      3004    0.00    2.00    0.00    2.00     9  kworker/9:1
03:57:03 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
03:57:03 PM  1001      8653    1.00    1.00    0.00    2.00     9  pidstat
03:57:03 PM  1001      8656    0.00    1.00    0.00    1.00    23  tee
03:57:03 PM     0      8657   65.00   85.00    0.00  150.00     1  fio

03:57:03 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:57:04 PM     0        18    0.00    3.00    0.00    3.00     1  kworker/1:0
03:57:04 PM     0        24    0.00    1.00    0.00    1.00     2  kworker/2:0
03:57:04 PM     0        30    0.00    1.00    0.00    1.00     3  kworker/3:0
03:57:04 PM     0        91    0.00    1.00    0.00    1.00    13  kworker/13:0
03:57:04 PM     0        97    0.00    1.00    0.00    1.00    14  kworker/14:0
03:57:04 PM     0       104    0.00    1.00    0.00    1.00    15  kworker/15:0H
03:57:04 PM     0       127    0.00    1.00    0.00    1.00    19  kworker/19:0
03:57:04 PM     0       133    0.00    1.00    0.00    1.00    20  kworker/20:0
03:57:04 PM     0       176    0.00    2.00    0.00    2.00    11  kworker/11:1
03:57:04 PM     0       224    0.00    3.00    0.00    3.00     0  kworker/0:1
03:57:04 PM     0       238    0.00    1.00    0.00    1.00    15  kworker/15:1
03:57:04 PM     0       521    0.00    1.00    0.00    1.00    22  kworker/22:1H
03:57:04 PM     0       556    0.00    2.00    0.00    2.00    10  kworker/10:2
03:57:04 PM     0       559    0.00    2.00    0.00    2.00    23  kworker/23:2
03:57:04 PM     0       562    0.00    1.00    0.00    1.00    18  kworker/18:1H
03:57:04 PM     0       749    0.00    2.00    0.00    2.00    22  kworker/22:2
03:57:04 PM     0       792    0.00    2.00    0.00    2.00    21  kworker/21:2
03:57:04 PM     0      2187    0.00    1.00    0.00    1.00    14  kworker/14:1H
03:57:04 PM     0      2189    0.00    1.00    0.00    1.00    16  kworker/16:1H
03:57:04 PM  1001      2678    1.00    0.00    0.00    1.00    22  tmux
03:57:04 PM     0      2890    0.00    1.00    0.00    1.00     8  kworker/8:0
03:57:04 PM     0      3004    0.00    2.00    0.00    2.00     9  kworker/9:1
03:57:04 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
03:57:04 PM  1001      8651    1.00    0.00    0.00    1.00     6  mpstat
03:57:04 PM  1001      8653    1.00    0.00    0.00    1.00     9  pidstat
03:57:04 PM     0      8657   26.00   80.00    0.00  106.00     1  fio

