Linux 4.13.16-041316-generic (pl1) 	12/14/2017 	_x86_64_	(24 CPU)

04:06:31 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
04:06:32 PM     0       792    0.00    0.98    0.00    0.98    21  kworker/21:2
04:06:32 PM  1001      2678    0.00    0.98    0.00    0.98    11  tmux
04:06:32 PM  1001      9959    0.98    0.98    0.00    1.96    21  pidstat

04:06:32 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
04:06:33 PM     0      3004    0.00    1.00    0.00    1.00     9  kworker/9:1
04:06:33 PM  1001      9959    0.00    1.00    0.00    1.00    21  pidstat

04:06:33 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
04:06:34 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
04:06:34 PM     0      2106    1.00    0.00    0.00    1.00    23  containerd
04:06:34 PM     0      3257    0.00    1.00    0.00    1.00    18  kworker/18:1
04:06:34 PM  1001      9948    1.00    0.00    0.00    1.00    18  vim
04:06:34 PM  1001      9959    1.00    1.00    0.00    2.00    21  pidstat

04:06:34 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
04:06:35 PM     0       133    0.00    1.00    0.00    1.00    20  kworker/20:0
04:06:35 PM     0       224    0.00    1.00    0.00    1.00     0  kworker/0:1
04:06:35 PM     0       556    0.00    1.00    0.00    1.00    10  kworker/10:2
04:06:35 PM  1001      2678    1.00    0.00    0.00    1.00    11  tmux
04:06:35 PM  1001      2680    0.00    2.00    0.00    2.00    20  bash
04:06:35 PM     0      2890    0.00    1.00    0.00    1.00     8  kworker/8:0
04:06:35 PM  1001      9959    2.00    0.00    0.00    2.00    21  pidstat
04:06:35 PM     0      9963    1.00   10.00    0.00   11.00     0  fio

04:06:35 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
04:06:36 PM     0        18    0.00    1.00    0.00    1.00     1  kworker/1:0
04:06:36 PM     0       133    0.00    1.00    0.00    1.00    20  kworker/20:0
04:06:36 PM     0       156    0.00    1.00    0.00    1.00     7  kworker/7:1
04:06:36 PM     0       176    0.00    1.00    0.00    1.00    11  kworker/11:1
04:06:36 PM     0       556    0.00    2.00    0.00    2.00    10  kworker/10:2
04:06:36 PM     0       749    0.00    2.00    0.00    2.00    22  kworker/22:2
04:06:36 PM     0       792    0.00    2.00    0.00    2.00    21  kworker/21:2
04:06:36 PM     0      1687    1.00    1.00    0.00    2.00    18  dockerd
04:06:36 PM     0      2890    0.00    1.00    0.00    1.00     8  kworker/8:0
